Tow Date,Make,Style,Color,Plate,State,Towed to Address,Tow Facility Phone,Inventory Number,day_of_week
2019-03-02,PLYM,4D,GRN,2449634,IL,10300 S. Doty,(773) 568-8495,2873659,Saturday
2019-03-02,PLYM,VN,MAR,679642,IL,10300 S. Doty,(773) 568-8495,2873644,Saturday
2019-03-02,PONT,4D,MAR,HJ74K,TX,400 E. Lower Wacker,(312) 744-7550,200992,Saturday
2019-03-02,PONT,4D,GRY,,IL,10300 S. Doty,(773) 568-8495,2873653,Saturday
2019-03-02,PONT,4D,GRY,660U881,IL,701 N. Sacramento,(773) 265-7605,6954370,Saturday
2019-03-02,PONT,4D,BRO,,IL,701 N. Sacramento,(773) 265-7605,6954458,Saturday
2019-03-02,PONT,4D,SIL,AX93984,IL,701 N. Sacramento,(773) 265-7605,6954446,Saturday
2019-03-02,PONT,4D,RED,AV90562,IL,10300 S. Doty,(773) 568-8495,2873646,Saturday
2019-03-02,PONT,4D,GRY,630U053,IL,10300 S. Doty,(773) 568-8495,2873638,Saturday
2019-03-02,SATR,4D,GRY,ACL978,IN,10300 S. Doty,(773) 568-8495,1902177,Saturday
2019-03-02,SATU,LL,BLK,AD53285,IL,701 N. Sacramento,(773) 265-7605,6954333,Saturday
2019-03-02,SMAR,2D,WHI,Q839834,IL,701 N. Sacramento,(773) 265-7605,6954452,Saturday
2019-03-02,SUBA,LL,BLU,ZV77742,IL,701 N. Sacramento,(773) 265-7605,6954421,Saturday
2019-03-02,SUZU,LL,WHI,Q517849,IL,701 N. Sacramento,(773) 265-7605,6954356,Saturday
2019-03-02,TOYT,2D,RED,N523236,IL,10300 S. Doty,(773) 785-9752,1719053,Saturday
2019-03-02,TOYT,4D,SIL,9080854,IL,10300 S. Doty,(773) 568-8495,2873641,Saturday
2019-03-02,TOYT,4D,TAN,R375763,IL,701 N. Sacramento,(773) 265-7605,6954412,Saturday
2019-03-02,TOYT,4D,TAN,283694,IL,10300 S. Doty,(773) 568-8495,2873652,Saturday
2019-03-02,TOYT,4D,SIL,ZZ54717,IL,701 N. Sacramento,(773) 265-7605,6954417,Saturday
2019-03-02,TOYT,4D,TAN,AT59255,IL,10300 S. Doty,(773) 568-8495,2873599,Saturday
2019-03-02,TOYT,4D,SIL,145AW0,LA,701 N. Sacramento,(773) 265-7605,6954418,Saturday
2019-03-02,TOYT,4D,RED,R805034,IL,10300 S. Doty,(773) 568-8495,2873603,Saturday
2019-03-02,TOYT,4D,RED,BA32514,IL,701 N. Sacramento,(773) 265-7605,6954330,Saturday
2019-03-02,TOYT,4D,TAN,AD60446,IL,701 N. Sacramento,(773) 265-7605,6954414,Saturday
2019-03-02,TOYT,4D,GRY,8W74225,CA,701 N. Sacramento,(773) 265-7605,6954367,Saturday
2019-03-02,TOYT,4T,GRY,AQ74335,IL,701 N. Sacramento,(773) 265-7605,6954338,Saturday
2019-03-02,TOYT,4T,TAN,AKV1321,WA,701 N. Sacramento,(773) 265-7605,6954351,Saturday
2019-03-02,TOYT,4T,GRY,AX45713,IL,701 N. Sacramento,(773) 265-7605,6954343,Saturday
2019-03-02,TOYT,LL,SIL,P879789,IL,701 N. Sacramento,(773) 265-7605,6954437,Saturday
2019-03-02,TOYT,LL,SIL,K102386,IL,10300 S. Doty,(773) 785-9752,1719050,Saturday
2019-03-02,TOYT,VN,TAN,Q705074,IL,701 N. Sacramento,(773) 265-7605,6954422,Saturday
2019-03-02,TOYT,VN,SIL,Q157501,IL,701 N. Sacramento,(773) 265-7605,6954441,Saturday
2019-03-02,VOLK,4D,BLK,V121559,IL,400 E. Lower Wacker,(312) 744-7550,201003,Saturday
2019-03-02,VOLK,4D,SIL,Q922560,IL,701 N. Sacramento,(773) 265-7605,6954431,Saturday
2019-03-02,VOLK,4D,GRY,BF22059,IL,10300 S. Doty,(773) 568-8495,2873588,Saturday
2019-03-02,VOLK,4D,WHI,AAM4006,WI,701 N. Sacramento,(773) 265-7605,6954432,Saturday
2019-03-02,VOLV,4T,SIL,AT57878,IL,701 N. Sacramento,(773) 265-7605,6954332,Saturday
2019-03-19,ACUR,LL,SIL,Q941961,IL,400 E. Lower Wacker,(312) 744-7550,200963,Tuesday
2019-03-19,AUDI,4D,GRY,AB39964,IL,400 E. Lower Wacker,(312) 744-7550,200976,Tuesday
2019-03-19,BMW,4D,SIL,AS83295,IL,701 N. Sacramento,(773) 265-7605,6954238,Tuesday
2019-03-19,BMW,4D,BLU,AW15189,IL,701 N. Sacramento,(773) 265-7605,6954306,Tuesday
2019-03-19,BMW,4D,BLK,AD51034,IL,10300 S. Doty,(773) 568-8495,2873547,Tuesday
2019-03-19,BUIC,4D,SIL,AS22067,IL,701 N. Sacramento,(773) 265-7605,6954304,Tuesday
2019-03-19,BUIC,4D,TAN,545U954,IL,701 N. Sacramento,(773) 265-7605,6954312,Tuesday
2019-03-19,BUIC,4D,SIL,BE17453,IL,701 N. Sacramento,(773) 265-7605,6954230,Tuesday
2019-03-19,BUIC,4D,BLK,AT79628,IL,701 N. Sacramento,(773) 265-7605,6954248,Tuesday
2019-03-19,BUIC,4D,BGE,BA40486,IL,701 N. Sacramento,(773) 265-7605,6954234,Tuesday
2019-03-19,CADI,4D,BLK,567U389,IL,10300 S. Doty,(773) 568-8495,2873537,Tuesday
2019-03-19,CADI,4D,TAN,AZ94718,IL,10300 S. Doty,(773) 568-8495,2873548,Tuesday
2019-03-19,CHEV,4D,BLK,,IL,10300 S. Doty,(773) 568-8495,2873533,Tuesday
2019-03-19,CHEV,4D,SIL,685U157,IL,701 N. Sacramento,(773) 265-7605,6954322,Tuesday
2019-03-19,CHEV,4D,BLK,Y926014,IL,10300 S. Doty,(773) 568-8495,2873543,Tuesday
2019-03-19,CHEV,4D,GLD,AV94505,IL,10300 S. Doty,(773) 568-8495,2873576,Tuesday
2019-03-19,CHEV,4D,GRY,DNB3485,MI,701 N. Sacramento,(773) 265-7605,6954281,Tuesday
2019-03-19,CHEV,4D,BLK,813369,IL,10300 S. Doty,(773) 568-8495,2873544,Tuesday
2019-03-19,CHEV,4D,BLU,BA28503,IL,10300 S. Doty,(773) 568-8495,2873571,Tuesday
2019-03-19,CHEV,4D,SIL,AV27698,IL,701 N. Sacramento,(773) 265-7605,6954326,Tuesday
2019-03-19,CHEV,4D,GRY,AV92007,IL,10300 S. Doty,(773) 568-8495,2873582,Tuesday
2019-03-19,CHEV,4D,WHI,SYC577,IN,701 N. Sacramento,(773) 265-7605,6954258,Tuesday
2019-03-19,CHEV,4D,MAR,BF21065,IL,10300 S. Doty,(773) 568-8495,2873536,Tuesday
2019-03-19,CHEV,4T,TAN,AHE272,IN,10300 S. Doty,(773) 568-8495,2873586,Tuesday
2019-03-19,CHEV,LL,WHI,BB80672,IL,10300 S. Doty,(773) 568-8495,2873534,Tuesday
2019-03-19,CHEV,LL,TAN,,IL,10300 S. Doty,(773) 785-9752,1719046,Tuesday
2019-03-19,CHEV,TA,RED,2322549B,IL,10300 S. Doty,(773) 568-8495,2873540,Tuesday
2019-03-19,DODG,4D,GRN,BA27252,IL,10300 S. Doty,(773) 568-8495,2873577,Tuesday
2019-03-19,DODG,4D,SIL,676U254,IL,10300 S. Doty,(773) 568-8495,2873587,Tuesday
2019-03-19,FORD,4D,GRY,BE79545,IL,10300 S. Doty,(773) 568-8495,2873583,Tuesday
2019-03-19,FORD,4D,GRY,BF61485,IL,10300 S. Doty,(773) 568-8495,2873585,Tuesday
2019-03-19,FORD,4D,GLD,ZV88759,IL,701 N. Sacramento,(773) 265-7605,6954327,Tuesday
2019-03-19,FORD,4D,RED,AL50379,IL,701 N. Sacramento,(773) 265-7605,6954232,Tuesday
2019-03-19,FORD,4D,BLU,9293936,IL,701 N. Sacramento,(773) 265-7605,6954228,Tuesday
2019-03-19,FORD,4D,WHI,AX87687,IL,10300 S. Doty,(773) 785-9752,1719045,Tuesday
2019-03-19,FORD,LL,BLK,Q582217,IL,10300 S. Doty,(773) 568-8495,2873573,Tuesday
2019-03-19,FORD,LL,BLK,8801LY,IL,701 N. Sacramento,(773) 265-7605,6954294,Tuesday
2019-03-19,FORD,LL,BLK,R225229,IL,10300 S. Doty,(773) 568-8495,2873549,Tuesday
2019-03-19,FORD,LL,BLU,AW27560,IL,701 N. Sacramento,(773) 265-7605,6954296,Tuesday
2019-03-19,FORD,LL,WHI,AR13302,IL,10300 S. Doty,(773) 785-9752,1719044,Tuesday
2019-03-19,GMC,VN,BGE,AG76010,IL,10300 S. Doty,(773) 568-8495,2873574,Tuesday
2019-03-19,HOND,2D,SIL,AYV690,OK,701 N. Sacramento,(773) 265-7605,6954292,Tuesday
2019-03-19,HOND,4D,RED,AS68902,IL,701 N. Sacramento,(773) 265-7605,6954283,Tuesday
2019-03-19,HOND,4D,GRN,E529020,IL,701 N. Sacramento,(773) 265-7605,6954236,Tuesday
2019-03-19,HOND,4D,BLU,ZZ89308,IL,701 N. Sacramento,(773) 265-7605,6954311,Tuesday
2019-03-19,HOND,4D,GRY,964294,IL,701 N. Sacramento,(773) 265-7605,6954300,Tuesday
2019-03-19,HOND,4T,BLU,Q114620,IL,701 N. Sacramento,(773) 265-7605,6954316,Tuesday
2019-03-19,HOND,VN,GRY,DSJ3092,MI,10300 S. Doty,(773) 785-9752,1719043,Tuesday
2019-03-19,HOND,VN,GRY,BE35643,IL,701 N. Sacramento,(773) 265-7605,6954265,Tuesday
2019-03-19,HYUN,2D,GRY,,IL,10300 S. Doty,(773) 568-8495,2873546,Tuesday
2019-03-19,HYUN,4D,BLU,AP82576,IL,701 N. Sacramento,(773) 265-7605,6954244,Tuesday
2019-03-19,HYUN,4D,WHI,,IL,701 N. Sacramento,(773) 265-7605,6954297,Tuesday
2019-03-19,INFI,4D,BLK,BB26739,IL,701 N. Sacramento,(773) 265-7605,6954328,Tuesday
2019-03-19,INFI,4D,RED,684U709,IL,701 N. Sacramento,(773) 265-7605,6954240,Tuesday
2019-03-19,JEEP,LL,GRY,AW18847,IL,701 N. Sacramento,(773) 265-7605,6954307,Tuesday
2019-03-19,KIA,4D,WHI,AS74214,IL,10300 S. Doty,(773) 568-8495,2873531,Tuesday
2019-03-19,KIA,LL,WHI,Z855270,IL,400 E. Lower Wacker,(312) 744-7550,200980,Tuesday
2019-03-19,KIA,LL,GRN,308074,IL,10300 S. Doty,(773) 785-9752,1719042,Tuesday
2019-03-19,KIA,VN,GRY,AV22194,IL,701 N. Sacramento,(773) 265-7605,6954290,Tuesday
2019-03-19,LINC,4D,BLK,Z664212,IL,701 N. Sacramento,(773) 265-7605,6954320,Tuesday
2019-03-19,MAZD,LL,BLK,V872610,IL,701 N. Sacramento,(773) 265-7605,6954321,Tuesday
2019-03-19,MAZD,VN,SIL,,IL,10300 S. Doty,(773) 568-8495,2873572,Tuesday
2019-03-19,MERZ,4D,GRY,AD50364,IL,701 N. Sacramento,(773) 265-7605,6954246,Tuesday
2019-03-19,MERZ,4D,BLK,526U050,IL,10300 S. Doty,(773) 568-8495,2873593,Tuesday
2019-03-19,MITS,LL,RED,DF1W24,FL,10300 S. Doty,(773) 568-8495,2873541,Tuesday
2019-03-19,NISS,4D,DBL,AW14794,IL,701 N. Sacramento,(773) 265-7605,6954293,Tuesday
2019-03-19,NISS,4D,BLU,Y752547,IL,701 N. Sacramento,(773) 265-7605,6954288,Tuesday
2019-03-19,NISS,4D,GRY,BB27830,IL,10300 S. Doty,(773) 568-8495,2873578,Tuesday
2019-03-19,NISS,4T,BLK,AW56733,IL,701 N. Sacramento,(773) 265-7605,6954315,Tuesday
2019-03-19,NISS,LL,TAN,E476062,IL,701 N. Sacramento,(773) 265-7605,6954289,Tuesday
2019-03-19,PONT,4D,SIL,BH36436,IL,701 N. Sacramento,(773) 265-7605,6954239,Tuesday
2019-03-19,PONT,4D,BLK,AT53798,IL,701 N. Sacramento,(773) 265-7605,6954319,Tuesday
2019-03-19,PONT,4D,GRY,488U946,IL,701 N. Sacramento,(773) 265-7605,6954310,Tuesday
2019-03-19,PONT,4D,GRY,AJ82978,IL,701 N. Sacramento,(773) 265-7605,6954275,Tuesday
2019-03-19,SUBA,LL,SIL,X507040,IL,701 N. Sacramento,(773) 265-7605,6954314,Tuesday
2019-03-19,TOYO,4D,WHI,651U580,IL,10300 S. Doty,(773) 568-8495,2873535,Tuesday
2019-03-19,TOYT,4D,BLK,V844448,IL,701 N. Sacramento,(773) 265-7605,6954243,Tuesday
2019-03-19,TOYT,4D,WHI,AK54529,IL,10300 S. Doty,(773) 568-8495,2873532,Tuesday
2019-03-19,TOYT,4T,SIL,469948,IL,701 N. Sacramento,(773) 265-7605,6954323,Tuesday
2019-03-19,TOYT,VN,GRN,295673,IL,701 N. Sacramento,(773) 265-7605,6954284,Tuesday
2019-03-18,ACUR,2D,GRN,343351,IL,701 N. Sacramento,(773) 265-7605,6954213,Monday
2019-03-18,ACUR,4D,GRY,AW27410,IL,701 N. Sacramento,(773) 265-7605,6954127,Monday
2019-03-18,ACUR,4D,BLK,7073310,IL,701 N. Sacramento,(773) 265-7605,6954223,Monday
2019-03-18,BMW,4D,BLK,AP30976,IL,701 N. Sacramento,(773) 265-7605,6954216,Monday
2019-03-18,BUIC,4D,BLK,BD76019,IL,701 N. Sacramento,(773) 265-7605,6954128,Monday
2019-03-18,BUIC,LL,GLD,AH39553,IL,701 N. Sacramento,(773) 265-7605,6954151,Monday
2019-03-18,CADI,2D,WHI,AS70132,IL,701 N. Sacramento,(773) 265-7605,6954214,Monday
2019-03-18,CADI,4D,SIL,601U232,IL,701 N. Sacramento,(773) 265-7605,6954142,Monday
2019-03-18,CADI,LL,GRY,AD50490,IL,10300 S. Doty,(773) 568-8495,2873527,Monday
2019-03-18,CHEV,2T,RED,BH72830,IL,701 N. Sacramento,(773) 265-7605,6954225,Monday
2019-03-18,CHEV,4D,WHI,N809942,IL,10300 S. Doty,(773) 785-9752,1719040,Monday
2019-03-18,CHEV,4D,BLK,AT43915,IL,701 N. Sacramento,(773) 265-7605,6954179,Monday
2019-03-18,CHEV,4D,MAR,N498006,IL,701 N. Sacramento,(773) 265-7605,6954138,Monday
2019-03-18,CHEV,4D,RED,,IL,701 N. Sacramento,(773) 265-7605,6954133,Monday
2019-03-18,CHEV,LL,GRN,462TTQ,IN,10300 S. Doty,(773) 785-9752,1719041,Monday
2019-03-18,CHEV,LL,BLK,621U606,IL,10300 S. Doty,(773) 568-8495,2873526,Monday
2019-03-18,CHEV,LL,TAN,596U480,IL,10300 S. Doty,(773) 568-8495,2873489,Monday
2019-03-18,CHEV,LL,RED,AX30686,IL,10300 S. Doty,(773) 568-8495,2873493,Monday
2019-03-18,CHEV,LL,WHI,E240585,IL,10300 S. Doty,(773) 568-8495,2873528,Monday
2019-03-18,CHEV,LL,GRY,AQ42869,IL,10300 S. Doty,(773) 568-8495,2873505,Monday
2019-03-18,CHEV,LL,RED,Z551334,IL,10300 S. Doty,(773) 568-8495,2873517,Monday
2019-03-18,CHRY,2D,LBL,,IL,10300 S. Doty,(773) 568-8495,2873468,Monday
2019-03-18,CHRY,4D,GRY,Q986131,IL,701 N. Sacramento,(773) 265-7605,6954146,Monday
2019-03-18,CHRY,4D,RED,598U596,IL,701 N. Sacramento,(773) 265-7605,6954226,Monday
2019-03-18,CHRY,4D,SIL,BE39816,IL,10300 S. Doty,(773) 568-8495,2873476,Monday
2019-03-18,DODG,2D,BLK,BD79968,IL,701 N. Sacramento,(773) 265-7605,6954136,Monday
2019-03-18,DODG,4D,BLK,BF18594,IL,701 N. Sacramento,(773) 265-7605,6954145,Monday
2019-03-18,DODG,4D,ONG,AM20625,IL,10300 S. Doty,(773) 568-8495,2873475,Monday
2019-03-18,DODG,LL,SIL,BB15203,IL,10300 S. Doty,(773) 568-8495,2873516,Monday
2019-03-18,DODG,LL,GRN,GWE785,IA,701 N. Sacramento,(773) 265-7605,6954137,Monday
2019-03-18,FORD,4D,SIL,BA40949,IL,701 N. Sacramento,(773) 265-7605,6954164,Monday
2019-03-18,FORD,4D,TAN,AX93541,IL,701 N. Sacramento,(773) 265-1846,1538487,Monday
2019-03-18,FORD,4D,RED,344RPA,MN,701 N. Sacramento,(773) 265-7605,6954166,Monday
2019-03-18,FORD,4D,SIL,AP42734,IL,10300 S. Doty,(773) 568-8495,2873510,Monday
2019-03-18,FORD,LL,BLK,AH32904,IL,701 N. Sacramento,(773) 265-1846,1538488,Monday
2019-03-18,FORD,PK,BLK,,IL,701 N. Sacramento,(773) 265-7605,6954148,Monday
2019-03-18,FORD,VN,RED,BE82233,IL,10300 S. Doty,(773) 568-8495,2873467,Monday
2019-03-18,HOND,2D,SIL,AQ40169,IL,400 E. Lower Wacker,(312) 744-7550,200911,Monday
2019-03-18,HOND,2D,RED,AT17346,IL,701 N. Sacramento,(773) 265-7605,6954199,Monday
2019-03-18,HOND,4D,WHI,HQH438,IL,701 N. Sacramento,(773) 265-7605,6954134,Monday
2019-03-18,HOND,4D,GRY,BA33215,IL,701 N. Sacramento,(773) 265-7605,6954200,Monday
2019-03-18,HOND,VN,GRN,BA72666,IL,701 N. Sacramento,(773) 265-7605,6954202,Monday
2019-03-18,HYUN,4D,GRY,V270746,IL,10300 S. Doty,(773) 568-8495,2873500,Monday
2019-03-18,HYUN,4D,SIL,Q196906,IL,10300 S. Doty,(773) 568-8495,2873471,Monday
2019-03-18,INFI,4D,WHI,,IL,10300 S. Doty,(773) 568-8495,2873474,Monday
2019-03-18,INFI,4D,SIL,AK55979,IL,701 N. Sacramento,(773) 265-7605,6954131,Monday
2019-03-18,JEEP,LL,BLU,9137753,IL,701 N. Sacramento,(773) 265-7605,6954219,Monday
2019-03-18,KIA,4D,BLK,FHA1249,NC,701 N. Sacramento,(773) 265-7605,6954218,Monday
2019-03-18,KIA,4D,SIL,BG64566,IL,701 N. Sacramento,(773) 265-7605,6954135,Monday
2019-03-18,LEXS,4D,BLK,,IL,701 N. Sacramento,(773) 265-7605,6954130,Monday
2019-03-18,LEXS,4D,BLK,489U223,IL,10300 S. Doty,(773) 568-8495,2873514,Monday
2019-03-18,MAZD,4D,SIL,AW35229,IL,701 N. Sacramento,(773) 265-7605,6954221,Monday
2019-03-18,MAZD,LL,GRY,BG74505,IL,701 N. Sacramento,(773) 265-7605,6954198,Monday
2019-03-18,MERC,LL,RED,AP71696,IL,701 N. Sacramento,(773) 265-7605,6954212,Monday
2019-03-18,MITS,LL,GRY,GRZ878,IA,10300 S. Doty,(773) 568-8495,2873501,Monday
2019-03-18,NISS,4D,BLU,Q876524,IL,701 N. Sacramento,(773) 265-7605,6954149,Monday
2019-03-18,NISS,4D,TAN,BA74357,IL,701 N. Sacramento,(773) 265-7605,6954220,Monday
2019-03-18,NISS,4D,YEL,ADZ9668,WI,10300 S. Doty,(773) 568-8495,2873469,Monday
2019-03-18,NISS,4D,BLU,,IL,10300 S. Doty,(773) 568-8495,2873506,Monday
2019-03-18,NISS,LL,BLU,Q932337,IL,701 N. Sacramento,(773) 265-7605,6954227,Monday
2019-03-18,PONT,4D,GRY,BA59631,IL,400 E. Lower Wacker,(312) 744-7550,200943,Monday
2019-03-18,PONT,4D,WHI,AQ41754,IL,701 N. Sacramento,(773) 265-7605,6954207,Monday
2019-03-18,PONT,VN,TAN,V137702,IL,701 N. Sacramento,(773) 265-7605,6954168,Monday
2019-03-18,SATR,4D,GRN,BB24174,IL,10300 S. Doty,(773) 568-8495,2873522,Monday
2019-03-18,SUBA,4D,BLU,Q326480,IL,701 N. Sacramento,(773) 265-7605,6954140,Monday
2019-03-18,SUBA,LL,GRN,V240287,IL,701 N. Sacramento,(773) 265-7605,6954209,Monday
2019-03-18,SUZI,LL,WHI,630U554,IL,10300 S. Doty,(773) 568-8495,2873530,Monday
2019-03-18,SUZI,LL,BLK,AU92032,IL,10300 S. Doty,(773) 568-8495,2873524,Monday
2019-03-18,TOYT,4D,SIL,AV90451,IL,10300 S. Doty,(773) 568-8495,2873512,Monday
2019-03-18,TOYT,4D,BLU,593U254,IL,701 N. Sacramento,(773) 265-7605,6954129,Monday
2019-03-18,TOYT,LL,BLU,,IL,10300 S. Doty,(773) 568-8495,2873497,Monday
2019-03-18,TOYT,LL,SIL,,IL,10300 S. Doty,(773) 568-8495,2873496,Monday
2019-03-18,TOYT,LL,RED,Q770108,IL,10300 S. Doty,(773) 568-8495,2873508,Monday
2019-03-18,VOLK,4D,BLK,733T463,IL,10300 S. Doty,(773) 568-8495,2873472,Monday
2019-03-18,VOLK,4D,BLK,V533526,IL,10300 S. Doty,(773) 568-8495,2873507,Monday
2019-03-17,ACUR,2D,BLU,,IL,701 N. Sacramento,(773) 265-7605,6954102,Sunday
2019-03-17,ACUR,4D,SIL,953T457,IL,10300 S. Doty,(773) 568-8495,2873367,Sunday
2019-03-17,AUDI,SW,GRY,,IL,701 N. Sacramento,(773) 265-7605,6953936,Sunday
2019-03-17,BMW,4D,BLK,BC79272,IL,701 N. Sacramento,(773) 265-7605,6954100,Sunday
2019-03-17,BMW,4D,BLK,AX95694,IL,701 N. Sacramento,(773) 265-7605,6954087,Sunday
2019-03-17,BUIC,4D,BLK,AT18607,IL,701 N. Sacramento,(773) 265-7605,6953972,Sunday
2019-03-17,BUIC,4D,GRY,,IL,701 N. Sacramento,(773) 265-7605,6954113,Sunday
2019-03-17,BUIC,4D,BLU,BB18253,IL,701 N. Sacramento,(773) 265-7605,6953937,Sunday
2019-03-17,BUIC,4T,BLU,AQ70446,IL,701 N. Sacramento,(773) 265-7605,6953947,Sunday
2019-03-17,CADI,LL,SIL,XA6N3S,MO,10300 S. Doty,(773) 568-8495,2873426,Sunday
2019-03-17,CHEV,2D,BLK,531U934,IL,10300 S. Doty,(773) 568-8495,2873431,Sunday
2019-03-17,CHEV,2D,SIL,E435580,IL,701 N. Sacramento,(773) 265-7605,6954052,Sunday
2019-03-17,CHEV,4D,GRY,AP58892,IL,701 N. Sacramento,(773) 265-7605,6954109,Sunday
2019-03-17,CHEV,4D,BLK,AQ74543,IL,701 N. Sacramento,(773) 265-7605,6953945,Sunday
2019-03-17,CHEV,4D,GRY,596U548,IL,10300 S. Doty,(773) 568-8495,2873445,Sunday
2019-03-17,CHEV,4D,BLU,AN34983,IL,10300 S. Doty,(773) 568-8495,2873430,Sunday
2019-03-17,CHEV,4D,WHI,AZ77947,IL,10300 S. Doty,(773) 568-8495,482346,Sunday
2019-03-17,CHEV,4D,SIL,607U798,IL,701 N. Sacramento,(773) 265-7605,6954117,Sunday
2019-03-17,CHEV,4D,BLK,501U187,IL,10300 S. Doty,(773) 568-8495,2873456,Sunday
2019-03-17,CHEV,4D,RED,AX33926,IL,10300 S. Doty,(773) 568-8495,2873457,Sunday
2019-03-17,CHEV,4D,BLK,,IL,10300 S. Doty,(773) 568-8495,2873425,Sunday
2019-03-17,CHEV,4D,TAN,DDF7103,MI,701 N. Sacramento,(773) 265-7605,6954029,Sunday
2019-03-17,CHEV,4T,WHI,AG89669,IL,701 N. Sacramento,(773) 265-7605,6953938,Sunday
2019-03-17,CHEV,LL,GLD,S362114,IL,10300 S. Doty,(773) 568-8495,2873360,Sunday
2019-03-17,CHEV,LL,BLK,BH97454,IL,10300 S. Doty,(773) 568-8495,2873357,Sunday
2019-03-17,CHEV,LL,BLK,533842,IL,701 N. Sacramento,(773) 265-7605,6953952,Sunday
2019-03-17,CHEV,VC,GRY,AS76448,IL,701 N. Sacramento,(773) 265-7605,6953967,Sunday
2019-03-17,CHRY,4D,SIL,AL51438,IL,701 N. Sacramento,(773) 265-7605,6954056,Sunday
2019-03-17,CHRY,VC,BLU,Z988208,IL,701 N. Sacramento,(773) 265-7605,6953955,Sunday
2019-03-17,DODG,4D,BLK,,IL,10300 S. Doty,(773) 568-8495,2873363,Sunday
2019-03-17,DODG,4T,SIL,AN69871,IL,701 N. Sacramento,(773) 265-7605,6953939,Sunday
2019-03-17,DODG,LL,GRY,AW16551,IL,701 N. Sacramento,(773) 265-7605,6953953,Sunday
2019-03-17,DODG,VN,WHI,,IL,10300 S. Doty,(773) 568-8495,2873437,Sunday
2019-03-17,FORD,4D,GRY,,IL,10300 S. Doty,(773) 568-8495,2873442,Sunday
2019-03-17,FORD,4D,SIL,AG23660,IL,10300 S. Doty,(773) 568-8495,2873429,Sunday
2019-03-17,FORD,4D,GRY,K305775,IN,10300 S. Doty,(773) 568-8495,2873424,Sunday
2019-03-17,FORD,4D,GRY,AS72989,IL,10300 S. Doty,(773) 568-8495,2873447,Sunday
2019-03-17,FORD,LL,WHI,ZX80463,IL,701 N. Sacramento,(773) 265-7605,6954075,Sunday
2019-03-17,FORD,LL,BLK,ZU68756,IL,701 N. Sacramento,(773) 265-7605,6954005,Sunday
2019-03-17,FORD,LL,WHI,V272493,IL,701 N. Sacramento,(773) 265-7605,6954027,Sunday
2019-03-17,FORD,VN,WHI,,IL,701 N. Sacramento,(773) 265-7605,6954112,Sunday
2019-03-17,GMC,LL,BLK,AR83143,IL,10300 S. Doty,(773) 568-8495,2873374,Sunday
2019-03-17,HOND,2D,BLU,,IL,701 N. Sacramento,(773) 265-7605,695402,Sunday
2019-03-17,HOND,4D,SIL,AK58063,IL,701 N. Sacramento,(773) 265-7605,6954094,Sunday
2019-03-17,HOND,4D,WHI,DSZ5172,IL,701 N. Sacramento,(773) 265-7605,6953968,Sunday
2019-03-17,HOND,4D,BLU,AX48271,IL,701 N. Sacramento,(773) 265-7605,6953950,Sunday
2019-03-17,HOND,VN,SIL,Q923495,IL,701 N. Sacramento,(773) 265-7605,6954105,Sunday
2019-03-17,HYUN,4D,SIL,BA75984,IL,10300 S. Doty,(773) 568-8495,2873441,Sunday
2019-03-17,JAG,4D,SIL,AJ82998,IL,701 N. Sacramento,(773) 265-7605,6953932,Sunday
2019-03-17,JEEP,LL,BRZ,908QBD,IN,701 N. Sacramento,(773) 265-7605,6953956,Sunday
2019-03-17,JEEP,LL,SIL,Q149746,IL,701 N. Sacramento,(773) 265-7605,6954123,Sunday
2019-03-17,JEEP,LL,BLK,ZV54642,IL,10300 S. Doty,(773) 568-8495,2873381,Sunday
2019-03-17,JEEP,LL,SIL,,IL,10300 S. Doty,(773) 568-8495,2873444,Sunday
2019-03-17,KIA,4D,BLK,AT14945,IL,10300 S. Doty,(773) 568-8495,2873373,Sunday
2019-03-17,KIA,4D,SIL,ZX80749,IL,10300 S. Doty,(773) 568-8495,2873439,Sunday
2019-03-17,KIA,4D,BLK,,IL,701 N. Sacramento,(773) 265-7605,6954104,Sunday
2019-03-17,KIA,LL,WHI,,IL,10300 S. Doty,(773) 568-8495,2873448,Sunday
2019-03-17,KIA,LL,BLU,AT12468,IL,701 N. Sacramento,(773) 265-7605,6953941,Sunday
2019-03-17,LEXS,4D,BLK,ZX28719,IL,10300 S. Doty,(773) 568-8495,2873458,Sunday
2019-03-17,LEXS,4D,SIL,Z725024,IL,10300 S. Doty,(773) 568-8495,2873460,Sunday
2019-03-17,LINC,LL,BLK,ZV88901,IL,701 N. Sacramento,(773) 265-7605,6953960,Sunday
2019-03-17,MAZD,4D,GRY,540U814,IL,701 N. Sacramento,(773) 265-7605,482366,Sunday
2019-03-17,MAZD,4D,SIL,BA90044,IL,701 N. Sacramento,(773) 265-7605,6954095,Sunday
2019-03-17,MAZD,4D,GRY,BA92656,IL,400 E. Lower Wacker,(312) 744-7550,200896,Sunday
2019-03-17,MITS,4D,WHI,AB21606,IL,701 N. Sacramento,(773) 265-7605,6953969,Sunday
2019-03-17,NISS,4D,BLK,BIN862,CO,10300 S. Doty,(773) 568-8495,2873364,Sunday
2019-03-17,NISS,4D,WHI,BE97624,IL,701 N. Sacramento,(773) 265-7605,6954119,Sunday
2019-03-17,NISS,4D,GRN,AQ42919,IL,701 N. Sacramento,(773) 265-7605,6953962,Sunday
