Tow Date,Make,Style,Model,Color,Plate,State,Towed to Address,Tow Facility Phone,Inventory Number
2019-03-20T00:00:00.000,MAZD,4D,,BLK,Q374677,IL,701 N. Sacramento,(773) 265-7605,6954444
2019-03-20T00:00:00.000,MAZD,4D,,RED,AR24246,IL,10300 S. Doty,(773) 568-8495,2873611
2019-03-20T00:00:00.000,MAZD,4D,,GRN,,,10300 S. Doty,(773) 568-8495,2873607
2019-03-20T00:00:00.000,MERC,4D,,BLK,KKR0447,TX,701 N. Sacramento,(773) 265-7605,6954409
2019-03-20T00:00:00.000,MERC,4D,,RED,ZX22439,IL,10300 S. Doty,(773) 568-8495,2873610
2019-03-20T00:00:00.000,MERC,4T,,BLK,BA29485,IL,701 N. Sacramento,(773) 265-7605,6954399
2019-03-20T00:00:00.000,MERC,VN,,SIL,K102428,IL,10300 S. Doty,(773) 785-9752,1719049
2019-03-20T00:00:00.000,MERZ,4D,,GRN,,IL,10300 S. Doty,(773) 568-8495,2873636
2019-03-20T00:00:00.000,MERZ,LL,,BLK,AV82318,IL,10300 S. Doty,(773) 568-8495,2873640
2019-03-20T00:00:00.000,MITS,4D,,GLD,,IL,10300 S. Doty,(773) 568-8495,2873657
2019-03-20T00:00:00.000,NISS,4D,,GRY,Z637620,IL,701 N. Sacramento,(773) 265-7605,6954465
2019-03-20T00:00:00.000,NISS,4D,,SIL,BA59523,IL,10300 S. Doty,(773) 568-8495,2873649
2019-03-20T00:00:00.000,NISS,4D,,GRY,4A198FF,IL,701 N. Sacramento,(773) 265-7605,6954448
2019-03-20T00:00:00.000,NISS,4D,,GLD,BE89288,IL,10300 S. Doty,(773) 568-8495,2873658
2019-03-20T00:00:00.000,NISS,4D,,BLK,AL35713,IL,10300 S. Doty,(773) 568-8495,2873596
2019-03-20T00:00:00.000,NISS,4D,,GRY,AW39084,IL,10300 S. Doty,(773) 568-8495,2873631
2019-03-20T00:00:00.000,NISS,4D,,RED,E732259,IL,701 N. Sacramento,(773) 265-7605,6954455
2019-03-20T00:00:00.000,NISS,4D,,BLK,AV40438,IL,701 N. Sacramento,(773) 265-7605,6954420
2019-03-20T00:00:00.000,NISS,4T,,SIL,S474420,IL,701 N. Sacramento,(773) 265-7605,6954360
2019-03-20T00:00:00.000,NISS,4T,,GRY,JBHH66,FL,10300 S. Doty,(773) 568-8495,2873589
2019-03-20T00:00:00.000,NISS,4T,,WHI,AZ35993,IL,701 N. Sacramento,(773) 265-7605,6954359
2019-03-20T00:00:00.000,NISS,4T,,SIL,AL24537,IL,701 N. Sacramento,(773) 265-7605,6954392
2019-03-20T00:00:00.000,NISS,LL,,BLK,AN25607,IL,701 N. Sacramento,(773) 265-7605,6954423
2019-03-20T00:00:00.000,NISS,LL,TK,GLD,S252056,IL,10300 S. Doty,(773) 568-8495,2873656
2019-03-20T00:00:00.000,NISS,LL,,WHI,Q144328,IL,701 N. Sacramento,(773) 265-7605,6954427
2019-03-20T00:00:00.000,NISS,LL,TK,GRY,Z744515,IL,701 N. Sacramento,(773) 265-7605,6954368
2019-03-20T00:00:00.000,PLYM,4D,,GRN,2449634,IL,10300 S. Doty,(773) 568-8495,2873659
2019-03-20T00:00:00.000,PLYM,VN,,MAR,679642,IL,10300 S. Doty,(773) 568-8495,2873644
2019-03-20T00:00:00.000,PONT,4D,,MAR,HJ74K,TX,400 E. Lower Wacker,(312) 744-7550,0200992
2019-03-20T00:00:00.000,PONT,4D,,GRY,,IL,10300 S. Doty,(773) 568-8495,2873653
2019-03-20T00:00:00.000,PONT,4D,,GRY,660U881,IL,701 N. Sacramento,(773) 265-7605,6954370
2019-03-20T00:00:00.000,PONT,4D,,BRO,,IL,701 N. Sacramento,(773) 265-7605,6954458
2019-03-20T00:00:00.000,PONT,4D,,SIL,AX93984,IL,701 N. Sacramento,(773) 265-7605,6954446
2019-03-20T00:00:00.000,PONT,4D,,RED,AV90562,IL,10300 S. Doty,(773) 568-8495,2873646
2019-03-20T00:00:00.000,PONT,4D,,GRY,630U053,IL,10300 S. Doty,(773) 568-8495,2873638
2019-03-20T00:00:00.000,SATR,4D,,GRY,ACL978,IN,10300 S. Doty,(773) 568-8495,1902177
2019-03-20T00:00:00.000,SATU,LL,,BLK,AD53285,IL,701 N. Sacramento,(773) 265-7605,6954333
2019-03-20T00:00:00.000,SMAR,2D,,WHI,Q839834,IL,701 N. Sacramento,(773) 265-7605,6954452
2019-03-20T00:00:00.000,SUBA,LL,,BLU,ZV77742,IL,701 N. Sacramento,(773) 265-7605,6954421
2019-03-20T00:00:00.000,SUZU,LL,,WHI,Q517849,IL,701 N. Sacramento,(773) 265-7605,6954356
2019-03-20T00:00:00.000,TOYT,2D,,RED,N523236,IL,10300 S. Doty,(773) 785-9752,1719053
2019-03-20T00:00:00.000,TOYT,4D,,SIL,9080854,IL,10300 S. Doty,(773) 568-8495,2873641
2019-03-20T00:00:00.000,TOYT,4D,,TAN,R375763,IL,701 N. Sacramento,(773) 265-7605,6954412
2019-03-20T00:00:00.000,TOYT,4D,,TAN,283694,IL,10300 S. Doty,(773) 568-8495,2873652
2019-03-20T00:00:00.000,TOYT,4D,,SIL,ZZ54717,IL,701 N. Sacramento,(773) 265-7605,6954417
2019-03-20T00:00:00.000,TOYT,4D,,TAN,AT59255,IL,10300 S. Doty,(773) 568-8495,2873599
2019-03-20T00:00:00.000,TOYT,4D,,SIL,145AW0,LA,701 N. Sacramento,(773) 265-7605,6954418
2019-03-20T00:00:00.000,TOYT,4D,,RED,R805034,IL,10300 S. Doty,(773) 568-8495,2873603
2019-03-20T00:00:00.000,TOYT,4D,,RED,BA32514,IL,701 N. Sacramento,(773) 265-7605,6954330
2019-03-20T00:00:00.000,TOYT,4D,,TAN,AD60446,IL,701 N. Sacramento,(773) 265-7605,6954414
2019-03-20T00:00:00.000,TOYT,4D,,GRY,8W74225,CA,701 N. Sacramento,(773) 265-7605,6954367
2019-03-20T00:00:00.000,TOYT,4T,,GRY,AQ74335,IL,701 N. Sacramento,(773) 265-7605,6954338
2019-03-20T00:00:00.000,TOYT,4T,,TAN,AKV1321,WA,701 N. Sacramento,(773) 265-7605,6954351
2019-03-20T00:00:00.000,TOYT,4T,,GRY,AX45713,IL,701 N. Sacramento,(773) 265-7605,6954343
2019-03-20T00:00:00.000,TOYT,LL,,SIL,P879789,IL,701 N. Sacramento,(773) 265-7605,6954437
2019-03-20T00:00:00.000,TOYT,LL,,SIL,K102386,IL,10300 S. Doty,(773) 785-9752,1719050
2019-03-20T00:00:00.000,TOYT,VN,,TAN,Q705074,IL,701 N. Sacramento,(773) 265-7605,6954422
2019-03-20T00:00:00.000,TOYT,VN,,SIL,Q157501,IL,701 N. Sacramento,(773) 265-7605,6954441
2019-03-20T00:00:00.000,VOLK,4D,,BLK,V121559,IL,400 E. Lower Wacker,(312) 744-7550,0201003
2019-03-20T00:00:00.000,VOLK,4D,,SIL,Q922560,IL,701 N. Sacramento,(773) 265-7605,6954431
2019-03-20T00:00:00.000,VOLK,4D,,GRY,BF22059,IL,10300 S. Doty,(773) 568-8495,2873588
2019-03-20T00:00:00.000,VOLK,4D,,WHI,AAM4006,WI,701 N. Sacramento,(773) 265-7605,6954432
2019-03-20T00:00:00.000,VOLV,4T,,SIL,AT57878,IL,701 N. Sacramento,(773) 265-7605,6954332
2019-03-19T00:00:00.000,ACUR,LL,,SIL,Q941961,IL,400 E. Lower Wacker,(312) 744-7550,0200963
2019-03-19T00:00:00.000,AUDI,4D,,GRY,AB39964,IL,400 E. Lower Wacker,(312) 744-7550,0200976
2019-03-19T00:00:00.000,AUDI,LL,,WHI,,,10300 S. Doty,(773) 568-8495,2873580
2019-03-19T00:00:00.000,BMW,4D,,SIL,AS83295,IL,701 N. Sacramento,(773) 265-7605,6954238
2019-03-19T00:00:00.000,BMW,4D,,BLU,AW15189,IL,701 N. Sacramento,(773) 265-7605,6954306
2019-03-19T00:00:00.000,BMW,4D,,BLK,AD51034,IL,10300 S. Doty,(773) 568-8495,2873547
2019-03-19T00:00:00.000,BUIC,4D,,SIL,AS22067,IL,701 N. Sacramento,(773) 265-7605,6954304
2019-03-19T00:00:00.000,BUIC,4D,,TAN,545U954,IL,701 N. Sacramento,(773) 265-7605,6954312
2019-03-19T00:00:00.000,BUIC,4D,,SIL,BE17453,IL,701 N. Sacramento,(773) 265-7605,6954230
2019-03-19T00:00:00.000,BUIC,4D,,BLK,AT79628,IL,701 N. Sacramento,(773) 265-7605,6954248
2019-03-19T00:00:00.000,BUIC,4D,,BGE,BA40486,IL,701 N. Sacramento,(773) 265-7605,6954234
2019-03-19T00:00:00.000,CADI,4D,,BLK,567U389,IL,10300 S. Doty,(773) 568-8495,2873537
2019-03-19T00:00:00.000,CADI,4D,,TAN,AZ94718,IL,10300 S. Doty,(773) 568-8495,2873548
2019-03-19T00:00:00.000,CHEV,4D,,BLK,,IL,10300 S. Doty,(773) 568-8495,2873533
2019-03-19T00:00:00.000,CHEV,4D,,SIL,685U157,IL,701 N. Sacramento,(773) 265-7605,6954322
2019-03-19T00:00:00.000,CHEV,4D,,BLK,Y926014,IL,10300 S. Doty,(773) 568-8495,2873543
2019-03-19T00:00:00.000,CHEV,4D,MAL,GLD,AV94505,IL,10300 S. Doty,(773) 568-8495,2873576
2019-03-19T00:00:00.000,CHEV,4D,,GRY,DNB3485,MI,701 N. Sacramento,(773) 265-7605,6954281
2019-03-19T00:00:00.000,CHEV,4D,,BLK,813369,IL,10300 S. Doty,(773) 568-8495,2873544
2019-03-19T00:00:00.000,CHEV,4D,,BLU,BA28503,IL,10300 S. Doty,(773) 568-8495,2873571
2019-03-19T00:00:00.000,CHEV,4D,,SIL,AV27698,IL,701 N. Sacramento,(773) 265-7605,6954326
2019-03-19T00:00:00.000,CHEV,4D,,GRY,AV92007,IL,10300 S. Doty,(773) 568-8495,2873582
2019-03-19T00:00:00.000,CHEV,4D,,WHI,SYC577,IN,701 N. Sacramento,(773) 265-7605,6954258
2019-03-19T00:00:00.000,CHEV,4D,,MAR,BF21065,IL,10300 S. Doty,(773) 568-8495,2873536
2019-03-19T00:00:00.000,CHEV,4T,,TAN,AHE272,IN,10300 S. Doty,(773) 568-8495,2873586
2019-03-19T00:00:00.000,CHEV,LL,TK,WHI,BB80672,IL,10300 S. Doty,(773) 568-8495,2873534
2019-03-19T00:00:00.000,CHEV,LL,,TAN,,IL,10300 S. Doty,(773) 785-9752,1719046
2019-03-19T00:00:00.000,CHEV,TA,,RED,2322549B,IL,10300 S. Doty,(773) 568-8495,2873540
2019-03-19T00:00:00.000,CHRY,VN,,BLU,,,701 N. Sacramento,(773) 265-7605,6954324
2019-03-19T00:00:00.000,DODG,4D,,GRN,BA27252,IL,10300 S. Doty,(773) 568-8495,2873577
2019-03-19T00:00:00.000,DODG,4D,,SIL,676U254,IL,10300 S. Doty,(773) 568-8495,2873587
2019-03-19T00:00:00.000,FORD,4D,,GRY,BE79545,IL,10300 S. Doty,(773) 568-8495,2873583
2019-03-19T00:00:00.000,FORD,4D,,GRY,BF61485,IL,10300 S. Doty,(773) 568-8495,2873585
2019-03-19T00:00:00.000,FORD,4D,,GLD,ZV88759,IL,701 N. Sacramento,(773) 265-7605,6954327
2019-03-19T00:00:00.000,FORD,4D,,RED,AL50379,IL,701 N. Sacramento,(773) 265-7605,6954232
2019-03-19T00:00:00.000,FORD,4D,,BLU,9293936,IL,701 N. Sacramento,(773) 265-7605,6954228
2019-03-19T00:00:00.000,FORD,4D,,WHI,AX87687,IL,10300 S. Doty,(773) 785-9752,1719045
2019-03-19T00:00:00.000,FORD,LL,TK,BLK,Q582217,IL,10300 S. Doty,(773) 568-8495,2873573
2019-03-19T00:00:00.000,FORD,LL,,BLK,8801LY,IL,701 N. Sacramento,(773) 265-7605,6954294
2019-03-19T00:00:00.000,FORD,LL,,BLK,R225229,IL,10300 S. Doty,(773) 568-8495,2873549
2019-03-19T00:00:00.000,FORD,LL,,BLU,AW27560,IL,701 N. Sacramento,(773) 265-7605,6954296
2019-03-19T00:00:00.000,FORD,LL,,WHI,AR13302,IL,10300 S. Doty,(773) 785-9752,1719044
2019-03-19T00:00:00.000,GMC,VN,TK,BGE,AG76010,IL,10300 S. Doty,(773) 568-8495,2873574
2019-03-19T00:00:00.000,HOND,2D,,SIL,AYV690,OK,701 N. Sacramento,(773) 265-7605,6954292
2019-03-19T00:00:00.000,HOND,4D,,RED,AS68902,IL,701 N. Sacramento,(773) 265-7605,6954283
2019-03-19T00:00:00.000,HOND,4D,,GRN,E529020,IL,701 N. Sacramento,(773) 265-7605,6954236
2019-03-19T00:00:00.000,HOND,4D,,BLU,ZZ89308,IL,701 N. Sacramento,(773) 265-7605,6954311
2019-03-19T00:00:00.000,HOND,4D,,GRY,964294,IL,701 N. Sacramento,(773) 265-7605,6954300
2019-03-19T00:00:00.000,HOND,4T,,BLU,Q114620,IL,701 N. Sacramento,(773) 265-7605,6954316
2019-03-19T00:00:00.000,HOND,VN,,GRY,DSJ3092,MI,10300 S. Doty,(773) 785-9752,1719043
2019-03-19T00:00:00.000,HOND,VN,,GRY,BE35643,IL,701 N. Sacramento,(773) 265-7605,6954265
2019-03-19T00:00:00.000,HYUN,2D,,GRY,,IL,10300 S. Doty,(773) 568-8495,2873546
2019-03-19T00:00:00.000,HYUN,4D,,BLU,AP82576,IL,701 N. Sacramento,(773) 265-7605,6954244
2019-03-19T00:00:00.000,HYUN,4D,,WHI,,IL,701 N. Sacramento,(773) 265-7605,6954297
2019-03-19T00:00:00.000,INFI,4D,,BLK,BB26739,IL,701 N. Sacramento,(773) 265-7605,6954328
2019-03-19T00:00:00.000,INFI,4D,,RED,684U709,IL,701 N. Sacramento,(773) 265-7605,6954240
2019-03-19T00:00:00.000,JEEP,LL,TK,GRY,AW18847,IL,701 N. Sacramento,(773) 265-7605,6954307
2019-03-19T00:00:00.000,KIA,4D,,WHI,AS74214,IL,10300 S. Doty,(773) 568-8495,2873531
2019-03-19T00:00:00.000,KIA,LL,,WHI,Z855270,IL,400 E. Lower Wacker,(312) 744-7550,0200980
2019-03-19T00:00:00.000,KIA,LL,,GRN,308074,IL,10300 S. Doty,(773) 785-9752,1719042
2019-03-19T00:00:00.000,KIA,VN,,GRY,AV22194,IL,701 N. Sacramento,(773) 265-7605,6954290
2019-03-19T00:00:00.000,LINC,4D,,BLK,Z664212,IL,701 N. Sacramento,(773) 265-7605,6954320
2019-03-19T00:00:00.000,MAZD,LL,,BLK,V872610,IL,701 N. Sacramento,(773) 265-7605,6954321
2019-03-19T00:00:00.000,MAZD,VN,TK,SIL,,IL,10300 S. Doty,(773) 568-8495,2873572
2019-03-19T00:00:00.000,MERZ,2D,,RED,,,10300 S. Doty,(773) 568-8495,2873581
2019-03-19T00:00:00.000,MERZ,4D,,GRY,AD50364,IL,701 N. Sacramento,(773) 265-7605,6954246
2019-03-19T00:00:00.000,MERZ,4D,,BLK,526U050,IL,10300 S. Doty,(773) 568-8495,2873593
2019-03-19T00:00:00.000,MITS,LL,,RED,DF1W24,FL,10300 S. Doty,(773) 568-8495,2873541
2019-03-19T00:00:00.000,NISS,4D,,DBL,AW14794,IL,701 N. Sacramento,(773) 265-7605,6954293
2019-03-19T00:00:00.000,NISS,4D,,BLU,,,10300 S. Doty,(773) 568-8495,2873591
2019-03-19T00:00:00.000,NISS,4D,,BLU,Y752547,IL,701 N. Sacramento,(773) 265-7605,6954288
2019-03-19T00:00:00.000,NISS,4D,,GRY,BB27830,IL,10300 S. Doty,(773) 568-8495,2873578
2019-03-19T00:00:00.000,NISS,4T,,BLK,AW56733,IL,701 N. Sacramento,(773) 265-7605,6954315
2019-03-19T00:00:00.000,NISS,LL,,TAN,E476062,IL,701 N. Sacramento,(773) 265-7605,6954289
2019-03-19T00:00:00.000,PONT,4D,,SIL,BH36436,IL,701 N. Sacramento,(773) 265-7605,6954239
2019-03-19T00:00:00.000,PONT,4D,,BLK,AT53798,IL,701 N. Sacramento,(773) 265-7605,6954319
2019-03-19T00:00:00.000,PONT,4D,,GRY,488U946,IL,701 N. Sacramento,(773) 265-7605,6954310
2019-03-19T00:00:00.000,PONT,4D,,GRY,AJ82978,IL,701 N. Sacramento,(773) 265-7605,6954275
2019-03-19T00:00:00.000,SUBA,LL,TK,SIL,X507040,IL,701 N. Sacramento,(773) 265-7605,6954314
2019-03-19T00:00:00.000,TOYO,4D,,WHI,651U580,IL,10300 S. Doty,(773) 568-8495,2873535
2019-03-19T00:00:00.000,TOYT,4D,,BLK,V844448,IL,701 N. Sacramento,(773) 265-7605,6954243
2019-03-19T00:00:00.000,TOYT,4D,,WHI,AK54529,IL,10300 S. Doty,(773) 568-8495,2873532
2019-03-19T00:00:00.000,TOYT,4T,,SIL,469948,IL,701 N. Sacramento,(773) 265-7605,6954323
2019-03-19T00:00:00.000,TOYT,VN,,GRN,295673,IL,701 N. Sacramento,(773) 265-7605,6954284
2019-03-18T00:00:00.000,ACUR,2D,,GRN,343351,IL,701 N. Sacramento,(773) 265-7605,6954213
2019-03-18T00:00:00.000,ACUR,4D,,GRY,AW27410,IL,701 N. Sacramento,(773) 265-7605,6954127
2019-03-18T00:00:00.000,ACUR,4D,,BLK,7073310,IL,701 N. Sacramento,(773) 265-7605,6954223
2019-03-18T00:00:00.000,BMW,4D,,BLK,AP30976,IL,701 N. Sacramento,(773) 265-7605,6954216
2019-03-18T00:00:00.000,BUIC,4D,,BLK,BD76019,IL,701 N. Sacramento,(773) 265-7605,6954128
2019-03-18T00:00:00.000,BUIC,LL,,GLD,AH39553,IL,701 N. Sacramento,(773) 265-7605,6954151
2019-03-18T00:00:00.000,CADI,2D,,WHI,AS70132,IL,701 N. Sacramento,(773) 265-7605,6954214
2019-03-18T00:00:00.000,CADI,4D,,SIL,601U232,IL,701 N. Sacramento,(773) 265-7605,6954142
2019-03-18T00:00:00.000,CADI,LL,TK,GRY,AD50490,IL,10300 S. Doty,(773) 568-8495,2873527
2019-03-18T00:00:00.000,CHEV,2T,,RED,BH72830,IL,701 N. Sacramento,(773) 265-7605,6954225
2019-03-18T00:00:00.000,CHEV,4D,,WHI,N809942,IL,10300 S. Doty,(773) 785-9752,1719040
2019-03-18T00:00:00.000,CHEV,4D,,BLK,,,10300 S. Doty,(773) 568-8495,2873515
2019-03-18T00:00:00.000,CHEV,4D,,BLK,AT43915,IL,701 N. Sacramento,(773) 265-7605,6954179
2019-03-18T00:00:00.000,CHEV,4D,,MAR,N498006,IL,701 N. Sacramento,(773) 265-7605,6954138
2019-03-18T00:00:00.000,CHEV,4D,,RED,,IL,701 N. Sacramento,(773) 265-7605,6954133
2019-03-18T00:00:00.000,CHEV,LL,TK,GRN,462TTQ,IN,10300 S. Doty,(773) 785-9752,1719041
2019-03-18T00:00:00.000,CHEV,LL,TK,BLK,621U606,IL,10300 S. Doty,(773) 568-8495,2873526
2019-03-18T00:00:00.000,CHEV,LL,,TAN,596U480,IL,10300 S. Doty,(773) 568-8495,2873489
2019-03-18T00:00:00.000,CHEV,LL,,RED,AX30686,IL,10300 S. Doty,(773) 568-8495,2873493
2019-03-18T00:00:00.000,CHEV,LL,,WHI,E240585,IL,10300 S. Doty,(773) 568-8495,2873528
2019-03-18T00:00:00.000,CHEV,LL,TK,GRY,AQ42869,IL,10300 S. Doty,(773) 568-8495,2873505
2019-03-18T00:00:00.000,CHEV,LL,,RED,Z551334,IL,10300 S. Doty,(773) 568-8495,2873517
2019-03-18T00:00:00.000,CHRY,2D,,LBL,,IL,10300 S. Doty,(773) 568-8495,2873468
2019-03-18T00:00:00.000,CHRY,4D,,GRY,Q986131,IL,701 N. Sacramento,(773) 265-7605,6954146
2019-03-18T00:00:00.000,CHRY,4D,,RED,598U596,IL,701 N. Sacramento,(773) 265-7605,6954226
2019-03-18T00:00:00.000,CHRY,4D,,SIL,BE39816,IL,10300 S. Doty,(773) 568-8495,2873476
2019-03-18T00:00:00.000,DODG,2D,,BLK,BD79968,IL,701 N. Sacramento,(773) 265-7605,6954136
2019-03-18T00:00:00.000,DODG,4D,,BLK,BF18594,IL,701 N. Sacramento,(773) 265-7605,6954145
2019-03-18T00:00:00.000,DODG,4D,,ONG,AM20625,IL,10300 S. Doty,(773) 568-8495,2873475
2019-03-18T00:00:00.000,DODG,LL,,SIL,BB15203,IL,10300 S. Doty,(773) 568-8495,2873516
2019-03-18T00:00:00.000,DODG,LL,,GRN,GWE785,IA,701 N. Sacramento,(773) 265-7605,6954137
2019-03-18T00:00:00.000,FORD,4D,,SIL,BA40949,IL,701 N. Sacramento,(773) 265-7605,6954164
2019-03-18T00:00:00.000,FORD,4D,,TAN,AX93541,IL,701 N. Sacramento,(773) 265-1846,1538487
2019-03-18T00:00:00.000,FORD,4D,,RED,344RPA,MN,701 N. Sacramento,(773) 265-7605,6954166
2019-03-18T00:00:00.000,FORD,4D,,SIL,AP42734,IL,10300 S. Doty,(773) 568-8495,2873510
2019-03-18T00:00:00.000,FORD,LL,TK,BLK,AH32904,IL,701 N. Sacramento,(773) 265-1846,1538488
2019-03-18T00:00:00.000,FORD,PK,,BLK,,IL,701 N. Sacramento,(773) 265-7605,6954148
2019-03-18T00:00:00.000,FORD,VN,,RED,BE82233,IL,10300 S. Doty,(773) 568-8495,2873467
2019-03-18T00:00:00.000,HOND,2D,,SIL,AQ40169,IL,400 E. Lower Wacker,(312) 744-7550,0200911
2019-03-18T00:00:00.000,HOND,2D,,RED,AT17346,IL,701 N. Sacramento,(773) 265-7605,6954199
2019-03-18T00:00:00.000,HOND,4D,,WHI,HQH438,IL,701 N. Sacramento,(773) 265-7605,6954134
2019-03-18T00:00:00.000,HOND,4D,,GRY,BA33215,IL,701 N. Sacramento,(773) 265-7605,6954200
2019-03-18T00:00:00.000,HOND,VN,,GRN,BA72666,IL,701 N. Sacramento,(773) 265-7605,6954202
2019-03-18T00:00:00.000,HYUN,4D,,GRY,V270746,IL,10300 S. Doty,(773) 568-8495,2873500
2019-03-18T00:00:00.000,HYUN,4D,,SIL,Q196906,IL,10300 S. Doty,(773) 568-8495,2873471
2019-03-18T00:00:00.000,INFI,4D,,WHI,,IL,10300 S. Doty,(773) 568-8495,2873474
2019-03-18T00:00:00.000,INFI,4D,,SIL,AK55979,IL,701 N. Sacramento,(773) 265-7605,6954131
2019-03-18T00:00:00.000,JEEP,LL,TK,BLU,9137753,IL,701 N. Sacramento,(773) 265-7605,6954219
2019-03-18T00:00:00.000,KIA,4D,,BLK,FHA1249,NC,701 N. Sacramento,(773) 265-7605,6954218
2019-03-18T00:00:00.000,KIA,4D,,SIL,BG64566,IL,701 N. Sacramento,(773) 265-7605,6954135
2019-03-18T00:00:00.000,LEXS,4D,,BLK,,IL,701 N. Sacramento,(773) 265-7605,6954130
2019-03-18T00:00:00.000,LEXS,4D,,BLK,489U223,IL,10300 S. Doty,(773) 568-8495,2873514
2019-03-18T00:00:00.000,MAZD,4D,,SIL,AW35229,IL,701 N. Sacramento,(773) 265-7605,6954221
2019-03-18T00:00:00.000,MAZD,LL,,GRY,BG74505,IL,701 N. Sacramento,(773) 265-7605,6954198
2019-03-18T00:00:00.000,MERC,LL,TK,RED,AP71696,IL,701 N. Sacramento,(773) 265-7605,6954212
2019-03-18T00:00:00.000,MERZ,4D,,BLK,,,10300 S. Doty,(773) 568-8495,2873520
2019-03-18T00:00:00.000,MITS,LL,,GRY,GRZ878,IA,10300 S. Doty,(773) 568-8495,2873501
2019-03-18T00:00:00.000,NISS,2T,,SIL,,,10300 S. Doty,(773) 568-8495,2873511
2019-03-18T00:00:00.000,NISS,4D,,BLU,Q876524,IL,701 N. Sacramento,(773) 265-7605,6954149
2019-03-18T00:00:00.000,NISS,4D,,TAN,BA74357,IL,701 N. Sacramento,(773) 265-7605,6954220
2019-03-18T00:00:00.000,NISS,4D,,YEL,ADZ9668,WI,10300 S. Doty,(773) 568-8495,2873469
2019-03-18T00:00:00.000,NISS,4D,,BLU,,IL,10300 S. Doty,(773) 568-8495,2873506
2019-03-18T00:00:00.000,NISS,LL,,BLU,Q932337,IL,701 N. Sacramento,(773) 265-7605,6954227
2019-03-18T00:00:00.000,PONT,4D,,GRY,BA59631,IL,400 E. Lower Wacker,(312) 744-7550,0200943
2019-03-18T00:00:00.000,PONT,4D,,WHI,AQ41754,IL,701 N. Sacramento,(773) 265-7605,6954207
2019-03-18T00:00:00.000,PONT,VN,,TAN,V137702,IL,701 N. Sacramento,(773) 265-7605,6954168
2019-03-18T00:00:00.000,SATR,4D,,GRN,BB24174,IL,10300 S. Doty,(773) 568-8495,2873522
2019-03-18T00:00:00.000,SUBA,4D,,BLU,Q326480,IL,701 N. Sacramento,(773) 265-7605,6954140
2019-03-18T00:00:00.000,SUBA,LL,,GRN,V240287,IL,701 N. Sacramento,(773) 265-7605,6954209
2019-03-18T00:00:00.000,SUZI,LL,,WHI,630U554,IL,10300 S. Doty,(773) 568-8495,2873530
2019-03-18T00:00:00.000,SUZI,LL,TK,BLK,AU92032,IL,10300 S. Doty,(773) 568-8495,2873524
2019-03-18T00:00:00.000,TOYT,4D,COR,SIL,AV90451,IL,10300 S. Doty,(773) 568-8495,2873512
2019-03-18T00:00:00.000,TOYT,4D,,BLU,593U254,IL,701 N. Sacramento,(773) 265-7605,6954129
2019-03-18T00:00:00.000,TOYT,LL,,BLU,,IL,10300 S. Doty,(773) 568-8495,2873497
2019-03-18T00:00:00.000,TOYT,LL,TK,SIL,,IL,10300 S. Doty,(773) 568-8495,2873496
2019-03-18T00:00:00.000,TOYT,LL,TK,RED,Q770108,IL,10300 S. Doty,(773) 568-8495,2873508
2019-03-18T00:00:00.000,VOLK,4D,,GRY,,,10300 S. Doty,(773) 568-8495,2873509
2019-03-18T00:00:00.000,VOLK,4D,,BLK,733T463,IL,10300 S. Doty,(773) 568-8495,2873472
2019-03-18T00:00:00.000,VOLK,4D,,BLK,V533526,IL,10300 S. Doty,(773) 568-8495,2873507
2019-03-17T00:00:00.000,ACUR,2D,,BLU,,IL,701 N. Sacramento,(773) 265-7605,6954102
2019-03-17T00:00:00.000,ACUR,4D,,SIL,953T457,IL,10300 S. Doty,(773) 568-8495,2873367
2019-03-17T00:00:00.000,AUDI,SW,,GRY,,IL,701 N. Sacramento,(773) 265-7605,6953936
2019-03-17T00:00:00.000,BMW,4D,,BLK,BC79272,IL,701 N. Sacramento,(773) 265-7605,6954100
2019-03-17T00:00:00.000,BMW,4D,,BLK,AX95694,IL,701 N. Sacramento,(773) 265-7605,6954087
2019-03-17T00:00:00.000,BUIC,4D,,BLK,AT18607,IL,701 N. Sacramento,(773) 265-7605,6953972
2019-03-17T00:00:00.000,BUIC,4D,,GRY,,IL,701 N. Sacramento,(773) 265-7605,6954113
2019-03-17T00:00:00.000,BUIC,4D,,BLU,BB18253,IL,701 N. Sacramento,(773) 265-7605,6953937
2019-03-17T00:00:00.000,BUIC,4T,,BLU,AQ70446,IL,701 N. Sacramento,(773) 265-7605,6953947
2019-03-17T00:00:00.000,CADI,LL,,SIL,XA6N3S,MO,10300 S. Doty,(773) 568-8495,2873426
2019-03-17T00:00:00.000,CHEV,2D,,BLK,531U934,IL,10300 S. Doty,(773) 568-8495,2873431
2019-03-17T00:00:00.000,CHEV,2D,,SIL,E435580,IL,701 N. Sacramento,(773) 265-7605,6954052
2019-03-17T00:00:00.000,CHEV,4D,,GRY,AP58892,IL,701 N. Sacramento,(773) 265-7605,6954109
2019-03-17T00:00:00.000,CHEV,4D,,BLK,AQ74543,IL,701 N. Sacramento,(773) 265-7605,6953945
2019-03-17T00:00:00.000,CHEV,4D,,GRY,596U548,IL,10300 S. Doty,(773) 568-8495,2873445
2019-03-17T00:00:00.000,CHEV,4D,,BLU,AN34983,IL,10300 S. Doty,(773) 568-8495,2873430
